;model_name;config;dropout;train_loss;train_rmse;train_mae;train_mape;valid_loss;valid_rmse;valid_mae;valid_mape;test_rmse;test_mae;test_mape;epochs;batch_train;input_shape;total_time;time_step;splits
288;forecasting_model_grouped__289_l-100_l-50_l-10;{'name': 'forecasting_model_grouped__289_l-100_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.026470434475306642;0;0.10017784427413169;0;0.01891150450683199;0;0.08627521386370063;0;0;0;0;6/30;5;(211, [96], 96);23.707860946655273;0;2017-08-01 00:00:00
289;forecasting_model_grouped__290_l-100_l-50_l-10;{'name': 'forecasting_model_grouped__290_l-100_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.024721369996447775;0;0.10080404886428047;0;0.018646329059265554;0;0.09322044998407364;0;0;0;0;11/30;10;(211, [96], 96);21.98968195915222;0;2017-08-01 00:00:00
290;forecasting_model_grouped__291_l-100_l-50_l-10;{'name': 'forecasting_model_grouped__291_l-100_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.028003563596443695;0;0.10535227236422626;0;0.020097446627914906;0;0.10443246861298879;0;0;0;0;12/30;15;(211, [96], 96);16.744441032409668;0;2017-08-01 00:00:00
291;forecasting_model_grouped__292_l-100_l-50_l-10;{'name': 'forecasting_model_grouped__292_l-100_l-50_l-10', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0;0.03927006316371262;0;0.13055720832198858;0;0.022790048271417618;0;0.11637960001826286;0;0;0;0;14/30;20;(211, [96], 96);14.69796109199524;0;2017-08-01 00:00:00
292;forecasting_model_grouped__293_l-100_l-50_l-10_d-0.1;{'name': 'forecasting_model_grouped__293_l-100_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.1;0.0411772783160867;0;0.13946702747660525;0;0.018685204966459423;0;0.0953878490254283;0;0;0;0;6/30;5;(211, [96], 96);24.18851399421692;0;2017-08-01 00:00:00
293;forecasting_model_grouped__294_l-100_l-50_l-10_d-0.1;{'name': 'forecasting_model_grouped__294_l-100_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.1;0.04905759269262061;0;0.15839706185986013;0;0.020367490011267364;0;0.09501979779452085;0;0;0;0;9/30;10;(211, [96], 96);19.25843095779419;0;2017-08-01 00:00:00
294;forecasting_model_grouped__295_l-100_l-50_l-10_d-0.1;{'name': 'forecasting_model_grouped__295_l-100_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.1;0.048633533445271576;0;0.15575570884076032;0;0.020596031409998734;0;0.10882347573836644;0;0;0;0;13/30;15;(211, [96], 96);18.66779899597168;0;2017-08-01 00:00:00
295;forecasting_model_grouped__296_l-100_l-50_l-10_d-0.1;{'name': 'forecasting_model_grouped__296_l-100_l-50_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.1;0.059466315899044275;0;0.17957790940999985;0;0.021292780060321093;0;0.1118161790072918;0;0;0;0;13/30;20;(211, [96], 96);14.98431396484375;0;2017-08-01 00:00:00
296;forecasting_model_grouped__297_l-100_l-50_l-10_d-0.2;{'name': 'forecasting_model_grouped__297_l-100_l-50_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.2;0.06389833923757952;0;0.18999848251833634;0;0.020404646726092324;0;0.10299012530595064;0;0;0;0;5/30;5;(211, [96], 96);24.059584140777588;0;2017-08-01 00:00:00
297;forecasting_model_grouped__298_l-100_l-50_l-10_d-0.2;{'name': 'forecasting_model_grouped__298_l-100_l-50_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.2;0.06340670733548262;0;0.18987632630502477;0;0.019000710162799805;0;0.09885345119982958;0;0;0;0;10/30;10;(211, [96], 96);21.045794010162354;0;2017-08-01 00:00:00
298;forecasting_model_grouped__299_l-100_l-50_l-10_d-0.2;{'name': 'forecasting_model_grouped__299_l-100_l-50_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.2;0.06561300903558731;0;0.19528064538132062;0;0.02255930006504059;0;0.11706200490395229;0;0;0;0;12/30;15;(211, [96], 96);17.51990580558777;0;2017-08-01 00:00:00
299;forecasting_model_grouped__300_l-100_l-50_l-10_d-0.2;{'name': 'forecasting_model_grouped__300_l-100_l-50_l-10_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.2;0.07915445556864142;0;0.21244646795094013;0;0.02204378042370081;0;0.12159361317753792;0;0;0;0;14/30;20;(211, [96], 96);15.669364929199219;0;2017-08-01 00:00:00
300;forecasting_model_grouped__301_l-100_l-50_l-20;{'name': 'forecasting_model_grouped__301_l-100_l-50_l-20', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.02935885565410204;0;0.10939500261755551;0;0.019147644023178145;0;0.08893180498853326;0;0;0;0;3/30;5;(211, [96], 96);20.0368230342865;0;2017-08-01 00:00:00
301;forecasting_model_grouped__302_l-100_l-50_l-20;{'name': 'forecasting_model_grouped__302_l-100_l-50_l-20', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.025528077447019955;0;0.09753179725478678;0;0.019092661328613758;0;0.09460828080773354;0;0;0;0;6/30;10;(211, [96], 96);16.845606803894043;0;2017-08-01 00:00:00
302;forecasting_model_grouped__303_l-100_l-50_l-20;{'name': 'forecasting_model_grouped__303_l-100_l-50_l-20', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.025437907231124966;0;0.09606349942359058;0;0.019073944228390854;0;0.09848908334970474;0;0;0;0;9/30;15;(211, [96], 96);14.354139804840088;0;2017-08-01 00:00:00
303;forecasting_model_grouped__304_l-100_l-50_l-20;{'name': 'forecasting_model_grouped__304_l-100_l-50_l-20', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0;0.02865967294201255;0;0.10724252462387085;0;0.018357870634645224;0;0.10744956135749817;0;0;0;0;10/30;20;(211, [96], 96);11.22023892402649;0;2017-08-01 00:00:00
304;forecasting_model_grouped__305_l-100_l-50_l-20_d-0.1;{'name': 'forecasting_model_grouped__305_l-100_l-50_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.1;0.04292929145124029;0;0.15044827320996454;0;0.020270674373023212;0;0.10545948846265674;0;0;0;0;5/30;5;(211, [96], 96);20.61616802215576;0;2017-08-01 00:00:00
305;forecasting_model_grouped__306_l-100_l-50_l-20_d-0.1;{'name': 'forecasting_model_grouped__306_l-100_l-50_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.1;0.04587933344437795;0;0.1548636314623496;0;0.01898621243890375;0;0.09606876876205206;0;0;0;0;6/30;10;(211, [96], 96);13.982156038284302;0;2017-08-01 00:00:00
306;forecasting_model_grouped__307_l-100_l-50_l-20_d-0.1;{'name': 'forecasting_model_grouped__307_l-100_l-50_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.1;0.05574212561954151;0;0.17539593983780255;0;0.021661631452540558;0;0.11041551331679027;0;0;0;0;7/30;15;(211, [96], 96);12.689658880233765;0;2017-08-01 00:00:00
307;forecasting_model_grouped__308_l-100_l-50_l-20_d-0.1;{'name': 'forecasting_model_grouped__308_l-100_l-50_l-20_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.1;0.049958691000938416;0;0.16480271704494953;0;0.016435078345239162;0;0.10099617764353752;0;0;0;0;11/30;20;(211, [96], 96);12.999316930770874;0;2017-08-01 00:00:00
308;forecasting_model_grouped__309_l-100_l-50_l-20_d-0.2;{'name': 'forecasting_model_grouped__309_l-100_l-50_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.2;0.059901144122704864;0;0.18503972646944664;0;0.019734746048925444;0;0.09845711197704077;0;0;0;0;4/30;5;(211, [96], 96);20.771081924438477;0;2017-08-01 00:00:00
309;forecasting_model_grouped__310_l-100_l-50_l-20_d-0.2;{'name': 'forecasting_model_grouped__310_l-100_l-50_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.2;0.06101694768842529;0;0.18653169581118753;0;0.02256335865240544;0;0.11233890429139137;0;0;0;0;7/30;10;(211, [96], 96);15.713754892349243;0;2017-08-01 00:00:00
310;forecasting_model_grouped__311_l-100_l-50_l-20_d-0.2;{'name': 'forecasting_model_grouped__311_l-100_l-50_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.2;0.06592971018769524;0;0.19629267264496197;0;0.024730014614760876;0;0.12369582553704579;0;0;0;0;9/30;15;(211, [96], 96);13.988559007644653;0;2017-08-01 00:00:00
311;forecasting_model_grouped__312_l-100_l-50_l-20_d-0.2;{'name': 'forecasting_model_grouped__312_l-100_l-50_l-20_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 20, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.2;0.06988806696608663;0;0.20076178573071957;0;0.019600877538323402;0;0.11282703280448914;0;0;0;0;11/30;20;(211, [96], 96);12.878128051757812;0;2017-08-01 00:00:00
312;forecasting_model_grouped__313_l-100_l-50_l-50;{'name': 'forecasting_model_grouped__313_l-100_l-50_l-50', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.024906274068224078;0;0.0923944536377402;0;0.019452867505606264;0;0.09160036779940128;0;0;0;0;4/30;5;(211, [96], 96);16.78269910812378;0;2017-08-01 00:00:00
313;forecasting_model_grouped__314_l-100_l-50_l-50;{'name': 'forecasting_model_grouped__314_l-100_l-50_l-50', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.025910447926863152;0;0.09792707290719538;0;0.019061638158746064;0;0.09009146597236395;0;0;0;0;4/30;10;(211, [96], 96);11.468887090682983;0;2017-08-01 00:00:00
314;forecasting_model_grouped__315_l-100_l-50_l-50;{'name': 'forecasting_model_grouped__315_l-100_l-50_l-50', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.02572855268689719;0;0.09598193249919197;0;0.019337108669181664;0;0.10220171511173248;0;0;0;0;6/30;15;(211, [96], 96);9.991591930389404;0;2017-08-01 00:00:00
315;forecasting_model_grouped__316_l-100_l-50_l-50;{'name': 'forecasting_model_grouped__316_l-100_l-50_l-50', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0;0.034257831517606974;0;0.11485146824270487;0;0.01990106701850891;0;0.1080545075237751;0;0;0;0;5/30;20;(211, [96], 96);7.970373868942261;0;2017-08-01 00:00:00
316;forecasting_model_grouped__317_l-100_l-50_l-50_d-0.1;{'name': 'forecasting_model_grouped__317_l-100_l-50_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.1;0.05587752044255681;0;0.17021985549260588;0;0.020322157943155617;0;0.09196667186915874;0;0;0;0;2/30;5;(211, [96], 96);17.22036099433899;0;2017-08-01 00:00:00
317;forecasting_model_grouped__318_l-100_l-50_l-50_d-0.1;{'name': 'forecasting_model_grouped__318_l-100_l-50_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.1;0.045699513352969116;0;0.1565465576508466;0;0.01928113680332899;0;0.09699440561234951;0;0;0;0;4/30;10;(211, [96], 96);12.089539051055908;0;2017-08-01 00:00:00
318;forecasting_model_grouped__319_l-100_l-50_l-50_d-0.1;{'name': 'forecasting_model_grouped__319_l-100_l-50_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.1;0.04470427774570205;0;0.15489934926683252;0;0.019157372415065765;0;0.10012853145599365;0;0;0;0;6/30;15;(211, [96], 96);10.351150035858154;0;2017-08-01 00:00:00
319;forecasting_model_grouped__320_l-100_l-50_l-50_d-0.1;{'name': 'forecasting_model_grouped__320_l-100_l-50_l-50_d-0.1', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.1;0.04736033477820456;0;0.1589763332158327;0;0.016189112793654203;0;0.09818778932094574;0;0;0;0;7/30;20;(211, [96], 96);10.086364030838013;0;2017-08-01 00:00:00
320;forecasting_model_grouped__321_l-100_l-50_l-50_d-0.2;{'name': 'forecasting_model_grouped__321_l-100_l-50_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.2;0.04882152030682739;0;0.16586307940237663;0;0.019673336064442992;0;0.0987106366083026;0;0;0;0;4/30;5;(211, [96], 96);17.40220808982849;0;2017-08-01 00:00:00
321;forecasting_model_grouped__322_l-100_l-50_l-50_d-0.2;{'name': 'forecasting_model_grouped__322_l-100_l-50_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.2;0.052644846248714364;0;0.17328057876404593;0;0.02100072370376438;0;0.10460394900292158;0;0;0;0;5/30;10;(211, [96], 96);12.162600040435791;0;2017-08-01 00:00:00
322;forecasting_model_grouped__323_l-100_l-50_l-50_d-0.2;{'name': 'forecasting_model_grouped__323_l-100_l-50_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0.2;0.05541029098359021;0;0.17883017388257114;0;0.020879258401691914;0;0.11047171552975972;0;0;0;0;6/30;15;(211, [96], 96);10.40759015083313;0;2017-08-01 00:00:00
323;forecasting_model_grouped__324_l-100_l-50_l-50_d-0.2;{'name': 'forecasting_model_grouped__324_l-100_l-50_l-50_d-0.2', 'layers': [{'type': 'lstm', 'cells': 100, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 50, 'dropout': 0.2, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0.2;0.06319721043109894;0;0.19456158950924873;0;0.018951895646750927;0;0.11168069392442703;0;0;0;0;7/30;20;(211, [96], 96);9.302944898605347;0;2017-08-01 00:00:00
324;forecasting_model_grouped__325_l-150_l-10_l-10;{'name': 'forecasting_model_grouped__325_l-150_l-10_l-10', 'layers': [{'type': 'lstm', 'cells': 150, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0;0.026631133671959534;0;0.10095870560582947;0;0.018338686524657533;0;0.09222597861662507;0;0;0;0;5/30;5;(211, [96], 96);23.71724224090576;0;2017-08-01 00:00:00
325;forecasting_model_grouped__326_l-150_l-10_l-10;{'name': 'forecasting_model_grouped__326_l-150_l-10_l-10', 'layers': [{'type': 'lstm', 'cells': 150, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0;0.026915848036022746;0;0.10407022978453075;0;0.019651050795800984;0;0.09599894378334284;0;0;0;0;8/30;10;(211, [96], 96);17.400881052017212;0;2017-08-01 00:00:00
326;forecasting_model_grouped__327_l-150_l-10_l-10;{'name': 'forecasting_model_grouped__327_l-150_l-10_l-10', 'layers': [{'type': 'lstm', 'cells': 150, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 15, 'timesteps': 96};0;0.028697473081675442;0;0.10985081507401033;0;0.02203458206107219;0;0.10835278282562892;0;0;0;0;12/30;15;(211, [96], 96);18.009469032287598;0;2017-08-01 00:00:00
327;forecasting_model_grouped__328_l-150_l-10_l-10;{'name': 'forecasting_model_grouped__328_l-150_l-10_l-10', 'layers': [{'type': 'lstm', 'cells': 150, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0, 'stateful': True, 'ret_seq': False}], 'batch_size': 20, 'timesteps': 96};0;0.04643231490626931;0;0.1469405870884657;0;0.03042102511972189;0;0.13752847164869308;0;0;0;0;14/30;20;(211, [96], 96);16.19363307952881;0;2017-08-01 00:00:00
328;forecasting_model_grouped__329_l-150_l-10_l-10_d-0.1;{'name': 'forecasting_model_grouped__329_l-150_l-10_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 150, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 5, 'timesteps': 96};0.1;0.05316798364305321;0;0.16839837808819377;0;0.03381562721915543;0;0.14039834961295128;0;0;0;0;5/30;5;(211, [96], 96);28.138245105743408;0;2017-08-01 00:00:00
329;forecasting_model_grouped__330_l-150_l-10_l-10_d-0.1;{'name': 'forecasting_model_grouped__330_l-150_l-10_l-10_d-0.1', 'layers': [{'type': 'lstm', 'cells': 150, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': True}, {'type': 'lstm', 'cells': 10, 'dropout': 0.1, 'stateful': True, 'ret_seq': False}], 'batch_size': 10, 'timesteps': 96};0.1;0.04077608554678805;0;0.1405851380789981;0;0.019082372426055372;0;0.10303036868572235;0;0;0;0;10/30;10;(211, [96], 96);23.38218903541565;0;2017-08-01 00:00:00
